Tiempo(ms),Setpoint(cm),Altura(cm),PWM
93041,15.00,14.23,220.00
93061,15.00,14.16,220.00
93081,15.00,14.11,220.00
93101,15.00,14.22,180.68
93121,15.00,14.29,197.89
93141,15.00,14.33,208.21
93161,15.00,14.21,220.00
93181,15.00,14.15,220.00
93201,15.00,14.10,220.00
93221,15.00,13.94,220.00
93241,15.00,13.83,220.00
93261,15.00,13.68,220.00
93281,15.00,13.58,220.00
93301,15.00,13.53,220.00
93321,15.00,13.49,220.00
93341,15.00,13.71,142.45
93361,15.00,13.83,175.84
93381,15.00,13.91,195.87
93401,15.00,13.96,207.90
93421,15.00,13.98,215.12
93441,15.00,14.00,219.46
93461,15.00,14.02,219.28
93481,15.00,14.03,220.00
93501,15.00,14.03,220.00
93521,15.00,14.03,220.00
93541,15.00,14.03,220.00
93561,15.00,14.03,220.00
93581,15.00,13.37,220.00
93601,15.00,12.97,220.00
93621,15.00,12.73,220.00
93641,15.00,13.11,110.00
93661,15.00,13.34,139.00
93681,15.00,13.48,174.65
93701,15.00,13.56,196.05
93721,15.00,13.61,208.90
93741,15.00,13.64,216.62
93761,15.00,13.79,165.45
93781,15.00,13.89,189.73
93801,15.00,13.80,220.00
93821,15.00,13.76,220.00
93841,15.00,13.63,220.00
93861,15.00,13.55,220.00
93881,15.00,13.50,220.00
93901,15.00,13.48,220.00
93921,15.00,13.46,220.00
93941,15.00,13.45,220.00
93961,15.00,13.45,220.00
93981,15.00,13.82,110.00
94001,15.00,14.05,136.07
94021,15.00,14.18,171.26
94041,15.00,14.13,220.00
94061,15.00,14.09,220.00
94081,15.00,14.07,220.00
94101,15.00,13.67,220.00
94121,15.00,13.44,220.00
94141,15.00,13.29,220.00
94161,15.00,13.21,220.00
94181,15.00,13.16,220.00
94201,15.00,13.27,185.26
94221,15.00,13.72,110.00
94241,15.00,13.99,119.39
94261,15.00,14.15,161.28
94281,15.00,14.24,186.41
94301,15.00,14.30,201.50
94321,15.00,14.33,210.55
94341,15.00,14.07,220.00
94361,15.00,13.82,220.00
94381,15.00,13.39,220.00
94401,15.00,13.13,220.00
94421,15.00,12.97,220.00
94441,15.00,12.88,220.00
94461,15.00,12.82,220.00
94481,15.00,12.79,220.00
94501,15.00,13.15,110.00
94521,15.00,13.36,144.45
94541,15.00,13.49,178.05
94561,15.00,13.57,198.22
94581,15.00,13.61,210.32
94601,15.00,13.64,217.60
94621,15.00,13.66,220.00
94641,15.00,13.67,220.00
94661,15.00,13.30,220.00
94681,15.00,13.07,220.00
94701,15.00,12.94,220.00
94721,15.00,12.86,220.00
94741,15.00,12.81,220.00
94761,15.00,12.78,220.00
94781,15.00,12.76,220.00
94801,15.00,12.75,220.00
94821,15.00,13.03,122.21
94841,15.00,13.29,126.26
94861,15.00,13.58,111.38
94881,15.00,13.77,154.65
94901,15.00,14.30,110.00
94921,15.00,14.61,110.00
94941,15.00,14.94,110.00
94961,15.00,15.43,110.00
94981,15.00,15.43,217.05
95001,15.00,15.01,220.00
95021,15.00,14.76,220.00
95041,15.00,14.09,220.00
95061,15.00,13.69,220.00
95081,15.00,13.16,220.00
95101,15.00,12.85,220.00
95121,15.00,12.38,220.00
95141,15.00,12.10,220.00
95161,15.00,11.93,220.00
95181,15.00,11.82,220.00
95201,15.00,11.76,220.00
95221,15.00,11.73,220.00
95241,15.00,11.72,220.00
95261,15.00,11.71,220.00
95281,15.00,11.97,131.44
95301,15.00,12.13,173.48
95321,15.00,12.66,110.00
95341,15.00,12.97,110.00
95361,15.00,13.26,117.52
95381,15.00,13.71,110.00
95401,15.00,13.98,118.40
95421,15.00,14.71,110.00
95441,15.00,15.14,110.00
95461,15.00,15.55,110.00
95481,15.00,15.79,118.71
95501,15.00,15.79,215.38
95521,15.00,15.51,220.00
95541,15.00,14.54,220.00
95561,15.00,13.82,220.00
95581,15.00,12.82,220.00
95601,15.00,12.09,220.00
95621,15.00,11.35,220.00
95641,15.00,10.91,220.00
95661,15.00,10.64,220.00
95681,15.00,10.49,220.00
95701,15.00,10.54,220.00
95721,15.00,10.58,220.00
95741,15.00,10.60,220.00
95761,15.00,10.74,186.82
95781,15.00,10.70,220.00
95801,15.00,10.80,202.65
95821,15.00,11.01,161.10
95841,15.00,11.28,138.11
95861,15.00,11.30,220.00
95881,15.00,11.45,182.53
95901,15.00,11.68,147.40
95921,15.00,11.96,128.26
95941,15.00,12.41,110.00
95961,15.00,13.20,110.00
95981,15.00,13.81,110.00
96001,15.00,14.19,110.00
96021,15.00,14.41,135.02
96041,15.00,14.40,220.00
96061,15.00,14.02,220.00
96081,15.00,13.64,220.00
96101,15.00,13.14,220.00
96121,15.00,12.84,220.00
96141,15.00,12.66,220.00
96161,15.00,12.56,220.00
96181,15.00,12.48,220.00
96201,15.00,12.44,220.00
96221,15.00,12.41,220.00
96241,15.00,12.26,220.00
96261,15.00,12.17,220.00
96281,15.00,12.12,220.00
96301,15.00,12.08,220.00
96321,15.00,12.06,220.00
96341,15.00,12.05,220.00
96361,15.00,12.04,220.00
96381,15.00,12.31,129.18
96401,15.00,12.62,112.95
96421,15.00,12.95,110.00
96441,15.00,13.39,110.00
96461,15.00,13.65,124.53
96481,15.00,13.94,110.00
96501,15.00,14.68,110.00
96521,15.00,14.98,110.00
96541,15.00,15.16,148.47
96561,15.00,15.27,176.62
96581,15.00,15.06,220.00
96601,15.00,14.94,220.00
96621,15.00,14.33,220.00
96641,15.00,13.83,220.00
96661,15.00,13.53,220.00
96681,15.00,12.79,220.00
96701,15.00,12.35,220.00
96721,15.00,11.94,220.00
96741,15.00,11.69,220.00
96761,15.00,11.55,220.00
96781,15.00,11.46,220.00
96801,15.00,11.69,149.69
96821,15.00,11.83,185.57
96841,15.00,12.05,151.31
96861,15.00,12.04,220.00
96881,15.00,12.18,184.89
96901,15.00,12.39,150.10
96921,15.00,12.53,181.44
96941,15.00,12.75,147.19
96961,15.00,13.02,125.83
96981,15.00,13.19,165.22
97001,15.00,13.39,152.54
97021,15.00,13.50,183.43
97041,15.00,13.72,143.38
97061,15.00,13.85,177.08
97081,15.00,13.93,197.31
97101,15.00,13.97,209.45
97121,15.00,13.76,220.00
97141,15.00,13.63,220.00
97161,15.00,13.65,220.00
97181,15.00,13.42,220.00
97201,15.00,13.29,220.00
97221,15.00,13.20,220.00
97241,15.00,13.02,220.00
97261,15.00,12.91,220.00
97281,15.00,12.98,205.99
97301,15.00,13.26,119.33
97321,15.00,13.43,163.57
97341,15.00,13.81,110.00
97361,15.00,14.32,110.00
97381,15.00,14.35,215.78
97401,15.00,14.36,219.75
97421,15.00,14.37,220.00
97441,15.00,14.38,220.00
97461,15.00,13.86,220.00
97481,15.00,13.55,220.00
97501,15.00,13.36,220.00
97521,15.00,13.49,179.72
97541,15.00,13.70,144.02
97561,15.00,13.83,177.59
97581,15.00,13.92,194.95
97601,15.00,13.97,208.12
97621,15.00,14.00,216.03
97641,15.00,14.02,220.00
97661,15.00,14.03,220.00
97681,15.00,13.51,220.00
97701,15.00,13.20,220.00
97721,15.00,13.02,220.00
97741,15.00,12.90,220.00
97761,15.00,12.84,220.00
97781,15.00,12.80,220.00
97801,15.00,13.05,130.72
97821,15.00,13.21,171.06
97841,15.00,13.30,195.27
97861,15.00,13.21,220.00
97881,15.00,13.16,220.00
97901,15.00,13.13,220.00
97921,15.00,13.11,220.00
97941,15.00,13.10,220.00
97961,15.00,13.09,220.00
97981,15.00,13.09,220.00
98001,15.00,13.08,220.00
98021,15.00,12.95,220.00
98041,15.00,12.86,220.00
98061,15.00,12.81,220.00
98081,15.00,12.78,220.00
98101,15.00,12.76,220.00
98121,15.00,13.03,128.41
98141,15.00,13.29,127.89
98161,15.00,13.45,168.82
98181,15.00,13.82,110.00
98201,15.00,14.05,137.79
98221,15.00,14.33,114.48
98241,15.00,14.50,158.23
98261,15.00,14.45,220.00
98281,15.00,14.43,220.00
98301,15.00,14.03,220.00
98321,15.00,13.51,220.00
98341,15.00,13.20,220.00
98361,15.00,13.30,194.42
98381,15.00,13.36,209.35
98401,15.00,13.11,220.00
98421,15.00,12.96,220.00
98441,15.00,12.87,220.00
98461,15.00,12.82,220.00
98481,15.00,12.93,189.91
98501,15.00,13.00,207.50
98521,15.00,13.04,218.07
98541,15.00,13.06,220.00
98561,15.00,12.93,220.00
98581,15.00,12.71,220.00
98601,15.00,12.72,220.00
98621,15.00,12.86,177.67
98641,15.00,12.95,200.24
98661,15.00,13.00,213.79
98681,15.00,13.03,220.00
98701,15.00,13.05,220.00
98721,15.00,13.30,132.05
98741,15.00,13.60,112.85
98761,15.00,13.78,159.07
98781,15.00,13.88,186.81
98801,15.00,13.95,203.45
98821,15.00,13.99,213.45
98841,15.00,14.00,220.00
98861,15.00,13.87,220.00
98881,15.00,13.70,220.00
98901,15.00,13.60,220.00
98921,15.00,13.63,217.31
98941,15.00,13.79,166.84
98961,15.00,13.89,188.75
98981,15.00,13.95,204.66
99001,15.00,13.98,217.00
99021,15.00,13.86,220.00
99041,15.00,13.79,220.00
99061,15.00,13.75,220.00
99081,15.00,13.72,220.00
99101,15.00,14.12,110.00
99121,15.00,14.37,129.69
99141,15.00,14.51,167.59
99161,15.00,14.32,220.00
99181,15.00,14.21,220.00
99201,15.00,14.14,220.00
99221,15.00,14.10,220.00
99241,15.00,13.69,220.00
99261,15.00,13.45,220.00
99281,15.00,13.30,220.00
99301,15.00,13.21,220.00
99321,15.00,13.16,220.00
99341,15.00,13.14,220.00
99361,15.00,13.12,220.00
99381,15.00,13.25,181.93
99401,15.00,13.19,220.00
99421,15.00,13.01,220.00
99441,15.00,12.90,220.00
99461,15.00,13.35,110.00
99481,15.00,13.10,220.00
99501,15.00,13.34,140.50
99521,15.00,13.61,120.82
99541,15.00,13.78,164.01
99561,15.00,13.74,220.00
99581,15.00,13.72,220.00
99601,15.00,13.61,220.00
99621,15.00,13.26,220.00
99641,15.00,13.05,220.00
99661,15.00,12.92,220.00
99681,15.00,12.85,220.00
99701,15.00,12.80,220.00
99721,15.00,12.78,220.00
99741,15.00,12.76,220.00
99761,15.00,12.75,220.00
99781,15.00,12.60,220.00
99801,15.00,12.51,220.00
99821,15.00,12.46,220.00
99841,15.00,12.56,195.55
99861,15.00,12.63,209.22
99881,15.00,12.81,164.38
99901,15.00,12.92,192.47
99921,15.00,12.85,220.00
99941,15.00,12.94,197.94
99961,15.00,13.24,114.96
99981,15.00,13.17,220.00
100001,15.00,13.14,220.00
100021,15.00,13.77,110.00
100041,15.00,14.16,110.00
100061,15.00,14.40,133.35
100081,15.00,14.54,169.88
100101,15.00,14.62,191.80
100121,15.00,14.81,149.15
100141,15.00,14.92,178.54
100161,15.00,14.99,196.17
100181,15.00,14.75,220.00
100201,15.00,14.46,220.00
100221,15.00,14.15,220.00
100241,15.00,13.87,220.00
100261,15.00,13.55,220.00
100281,15.00,13.36,220.00
100301,15.00,13.25,220.00
100321,15.00,13.18,220.00
100341,15.00,13.00,220.00
100361,15.00,12.90,220.00
100381,15.00,12.83,220.00
100401,15.00,13.08,137.39
100421,15.00,13.08,220.00
100441,15.00,13.08,220.00
100461,15.00,13.22,175.89
100481,15.00,13.31,198.58
100501,15.00,13.36,212.21
100521,15.00,13.39,220.00
100541,15.00,13.51,186.22
100561,15.00,13.58,204.23
100581,15.00,13.76,156.45
100601,15.00,13.88,185.51
100621,15.00,14.08,147.15
100641,15.00,14.20,179.12
100661,15.00,14.28,198.30
100681,15.00,14.32,209.82
100701,15.00,14.49,158.13
100721,15.00,14.73,129.04
100741,15.00,14.88,166.57
100761,15.00,14.82,220.00
100781,15.00,14.79,220.00
100801,15.00,14.49,220.00
100821,15.00,14.18,220.00
100841,15.00,13.60,220.00
100861,15.00,13.25,220.00
100881,15.00,12.91,220.00
100901,15.00,12.84,220.00
100921,15.00,13.18,110.00
100941,15.00,13.66,110.00
100961,15.00,13.67,220.00
100981,15.00,13.67,220.00
101001,15.00,13.68,220.00
101021,15.00,13.68,220.00
101041,15.00,13.68,220.00
101061,15.00,13.68,220.00
101081,15.00,13.68,220.00
101101,15.00,13.68,220.00
101121,15.00,13.68,220.00
101141,15.00,13.68,220.00
101161,15.00,13.59,220.00
101181,15.00,13.53,220.00
101201,15.00,13.49,220.00
101221,15.00,13.47,220.00
101241,15.00,13.46,220.00
101261,15.00,13.69,138.06
101281,15.00,13.97,118.73
101301,15.00,14.27,110.00
101321,15.00,14.60,110.00
101341,15.00,14.80,146.32
101361,15.00,14.91,176.97
101381,15.00,14.99,195.36
101401,15.00,14.61,220.00
101421,15.00,14.24,220.00
101441,15.00,14.02,220.00
101461,15.00,13.88,220.00
101481,15.00,13.80,220.00
101501,15.00,13.75,220.00
101521,15.00,13.87,184.07
101541,15.00,13.94,202.16
101561,15.00,13.98,213.01
101581,15.00,14.00,220.00
101601,15.00,14.01,220.00
101621,15.00,13.88,220.00
101641,15.00,13.70,220.00
101661,15.00,13.60,220.00
101681,15.00,13.54,220.00
101701,15.00,13.73,152.79
101721,15.00,13.85,183.45
101741,15.00,13.93,199.06
101761,15.00,13.97,211.18
101781,15.00,14.28,110.00
101801,15.00,14.47,152.49
101821,15.00,14.58,181.56
101841,15.00,14.65,199.00
101861,15.00,14.69,209.46
101881,15.00,14.70,218.53
101901,15.00,14.58,220.00
101921,15.00,14.22,220.00
101941,15.00,14.01,220.00
101961,15.00,13.50,220.00
101981,15.00,13.19,220.00
102001,15.00,13.01,220.00
102021,15.00,12.90,220.00
102041,15.00,12.84,220.00
102061,15.00,12.93,196.86
102081,15.00,12.99,212.21
102101,15.00,13.27,123.77
102121,15.00,13.57,111.12
102141,15.00,14.32,110.00
102161,15.00,14.91,110.00
102181,15.00,15.55,110.00
102201,15.00,16.21,110.00
102221,15.00,16.86,110.00
102241,15.00,16.72,220.00
102261,15.00,16.63,220.00
102281,15.00,15.45,220.00
102301,15.00,14.37,220.00
102321,15.00,13.71,220.00
102341,15.00,13.32,220.00
102361,15.00,13.09,220.00
102381,15.00,12.95,220.00
102401,15.00,12.86,220.00
102421,15.00,12.68,220.00
102441,15.00,12.56,220.00
102461,15.00,12.49,220.00
102481,15.00,12.44,220.00
102501,15.00,12.28,220.00
102521,15.00,12.46,168.45
102541,15.00,12.57,193.27
102561,15.00,12.64,210.93
102581,15.00,12.81,165.73
102601,15.00,13.06,135.01
102621,15.00,13.32,132.46
102641,15.00,13.61,116.36
102661,15.00,14.77,110.00
102681,15.00,15.46,110.00
102701,15.00,15.88,110.00
102721,15.00,16.13,117.22
102741,15.00,16.69,110.00
102761,15.00,16.47,220.00
102781,15.00,15.92,220.00
102801,15.00,15.17,220.00
102821,15.00,14.20,220.00
102841,15.00,13.47,220.00
102861,15.00,13.04,220.00
102881,15.00,12.49,220.00
102901,15.00,12.16,220.00
102921,15.00,11.83,220.00
102941,15.00,11.77,220.00
102961,15.00,11.59,220.00
102981,15.00,11.49,220.00
103001,15.00,11.28,220.00
103021,15.00,11.15,220.00
103041,15.00,11.08,220.00
103061,15.00,11.46,110.00
103081,15.00,11.69,152.26
103101,15.00,12.11,110.00
103121,15.00,12.50,110.00
103141,15.00,12.74,141.53
103161,15.00,13.26,110.00
103181,15.00,13.85,110.00
103201,15.00,14.20,110.00
103221,15.00,16.05,110.00
103241,15.00,17.16,110.00
103261,15.00,16.19,220.00
103281,15.00,15.18,220.00
103301,15.00,14.21,220.00
103321,15.00,13.05,220.00
103341,15.00,12.22,220.00
103361,15.00,11.72,220.00
103381,15.00,11.42,220.00
103401,15.00,11.24,220.00
103421,15.00,11.13,220.00
103441,15.00,11.06,220.00
103461,15.00,11.03,220.00
103481,15.00,11.00,220.00
103501,15.00,10.85,220.00
103521,15.00,10.76,220.00
103541,15.00,10.84,215.87
103561,15.00,11.04,170.30
103581,15.00,11.29,144.91
103601,15.00,11.59,126.07
103621,15.00,11.90,116.72
103641,15.00,12.37,110.00
103661,15.00,12.90,110.00
103681,15.00,14.48,110.00
103701,15.00,15.43,110.00
103721,15.00,16.00,110.00
103741,15.00,18.42,110.00
103761,15.00,19.35,110.00
103781,15.00,17.51,220.00
103801,15.00,15.98,220.00
103821,15.00,14.82,220.00
103841,15.00,13.70,220.00
103861,15.00,12.61,220.00
103881,15.00,11.66,220.00
103901,15.00,11.10,220.00
103921,15.00,10.76,220.00
103941,15.00,10.55,220.00
103961,15.00,10.43,220.00
103981,15.00,10.36,220.00
104001,15.00,10.31,220.00
104021,15.00,10.29,220.00
104041,15.00,10.27,220.00
104061,15.00,10.41,195.25
104081,15.00,10.78,110.00
104101,15.00,11.14,110.00
104121,15.00,11.49,110.00
104141,15.00,11.71,158.24
104161,15.00,11.98,136.16
104181,15.00,12.56,110.00
104201,15.00,13.15,110.00
104221,15.00,13.51,110.00
104241,15.00,13.86,110.00
104261,15.00,15.97,110.00
104281,15.00,17.75,110.00
104301,15.00,18.82,110.00
104321,15.00,19.46,110.00
104341,15.00,18.42,220.00
104361,15.00,16.00,220.00
104381,15.00,13.99,220.00
104401,15.00,12.23,220.00
104421,15.00,11.18,220.00
104441,15.00,10.42,220.00
104461,15.00,9.96,220.00
104481,15.00,9.69,220.00
104501,15.00,9.52,220.00
104521,15.00,9.29,220.00
104541,15.00,9.28,220.00
104561,15.00,9.15,220.00
104581,15.00,9.20,220.00
104601,15.00,9.22,220.00
104621,15.00,9.37,199.65
104641,15.00,9.46,220.00
104661,15.00,10.06,110.00
104681,15.00,10.42,110.00
104701,15.00,10.65,161.55
104721,15.00,11.48,110.00
104741,15.00,12.13,110.00
104761,15.00,12.75,110.00
104781,15.00,15.56,110.00
104801,15.00,14.95,220.00
104821,15.00,14.59,220.00
104841,15.00,14.37,220.00
104861,15.00,14.10,220.00
104881,15.00,13.70,220.00
104901,15.00,13.46,220.00
104921,15.00,13.45,220.00
104941,15.00,13.45,220.00
104961,15.00,13.45,220.00
104981,15.00,13.54,196.03
105001,15.00,13.60,210.86
105021,15.00,13.63,219.77
105041,15.00,13.56,220.00
105061,15.00,13.37,220.00
105081,15.00,13.25,220.00
105101,15.00,13.04,220.00
105121,15.00,12.91,220.00
105141,15.00,12.83,220.00
105161,15.00,12.79,220.00
105181,15.00,12.91,191.07
105201,15.00,13.22,111.69
105221,15.00,13.54,110.00
105241,15.00,13.73,155.16
105261,15.00,14.13,110.00
105281,15.00,14.65,110.00
105301,15.00,16.97,110.00
105321,15.00,16.35,220.00
105341,15.00,15.99,220.00
105361,15.00,15.35,220.00
105381,15.00,14.68,220.00
105401,15.00,13.91,220.00
105421,15.00,13.82,220.00
105441,15.00,13.76,220.00
105461,15.00,13.35,220.00
105481,15.00,13.11,220.00
105501,15.00,12.81,220.00
105521,15.00,12.64,220.00
105541,15.00,12.53,220.00
105561,15.00,12.47,220.00
105581,15.00,12.71,141.41
105601,15.00,12.86,179.60
105621,15.00,12.67,220.00
105641,15.00,12.55,220.00
105661,15.00,12.48,220.00
105681,15.00,12.44,220.00
105701,15.00,12.84,110.00
105721,15.00,13.08,140.66
105741,15.00,13.23,178.32
105761,15.00,13.31,200.92
105781,15.00,13.36,214.49
105801,15.00,13.39,220.00
105821,15.00,13.51,188.46
105841,15.00,13.58,206.46
105861,15.00,13.62,217.26
105881,15.00,13.78,167.95
105901,15.00,13.88,193.34
105921,15.00,13.94,208.59
105941,15.00,13.97,217.74
105961,15.00,13.48,220.00
